zipcode,Grade,start_date,end_date,InPerson,Total_students,Capacity
15469,UNIVERSITY,2021-04-18,2021-04-26,4.5490912203612295,208,0.021870630867121297
15469,UNIVERSITY,2021-05-10,2021-05-24,4.5490912203612295,208,0.021870630867121297
15476,SECONDARY,2021-02-15,2021-03-05,0.6242452392011147,504,0.0012385818238117355
15476,SECONDARY,2021-03-05,2021-03-12,0.6242452392011147,504,0.0012385818238117355
15476,SECONDARY,2021-03-12,2021-03-19,1.2172782164421738,504,0.0024152345564328846
15476,SECONDARY,2021-03-19,2021-03-26,1.5762192289828147,504,0.0031274191051246323
15476,SECONDARY,2021-03-26,2021-04-09,2.0756154203437065,504,0.004118284564174021
15476,SECONDARY,2021-04-09,2021-04-18,2.247282861124013,504,0.004458894565722248
15476,SECONDARY,2021-04-18,2021-04-26,3.3553181607059916,504,0.006657377302988079
15476,SECONDARY,2021-05-10,2021-05-24,3.3553181607059916,504,0.006657377302988079
15480,SECONDARY,2021-02-15,2021-03-05,1.4867626567580121,1067,0.0013934045517882026
15480,SECONDARY,2021-03-05,2021-03-12,1.4867626567580121,1067,0.0013934045517882026
15480,SECONDARY,2021-03-12,2021-03-19,1.4867626567580121,1067,0.0013934045517882026
15480,SECONDARY,2021-03-19,2021-03-26,1.4867626567580121,1067,0.0013934045517882026
15480,SECONDARY,2021-03-26,2021-04-09,1.4867626567580121,1067,0.0013934045517882026
15480,SECONDARY,2021-04-09,2021-04-18,5.4184239046292,1067,0.005078185477628116
15480,SECONDARY,2021-04-18,2021-04-26,5.4184239046292,1067,0.005078185477628116
15480,SECONDARY,2021-05-10,2021-05-24,5.4184239046292,1067,0.005078185477628116
15480,UNIVERSITY,2021-02-15,2021-03-05,0.015502597810213297,1,0.015502597810213297
15480,UNIVERSITY,2021-03-05,2021-03-12,0.015502597810213297,1,0.015502597810213297
15480,UNIVERSITY,2021-03-12,2021-03-19,0.016564768868817716,1,0.016564768868817716
15480,UNIVERSITY,2021-03-19,2021-03-26,0.01723659397640052,1,0.01723659397640052
15480,UNIVERSITY,2021-03-26,2021-04-09,0.022023023628011215,1,0.022023023628011215
15480,UNIVERSITY,2021-04-09,2021-04-18,0.022215622138582733,1,0.022215622138582733
15480,UNIVERSITY,2021-04-18,2021-04-26,0.021870630867121293,1,0.021870630867121293
15480,UNIVERSITY,2021-05-10,2021-05-24,0.021870630867121293,1,0.021870630867121293
15491,SECONDARY,2021-02-15,2021-03-05,61.140455178820254,3341,0.018300046446818395
15491,SECONDARY,2021-03-05,2021-03-12,61.140455178820254,3341,0.018300046446818395
15491,SECONDARY,2021-03-12,2021-03-19,61.140455178820254,3341,0.018300046446818395
15491,SECONDARY,2021-03-19,2021-03-26,61.140455178820254,3341,0.018300046446818395
15491,SECONDARY,2021-03-26,2021-04-09,4.138101873355009,3341,0.0012385818238117355
15491,SECONDARY,2021-04-09,2021-04-18,4.138101873355009,3341,0.0012385818238117355
15491,SECONDARY,2021-04-18,2021-04-26,4.138101873355009,3341,0.0012385818238117355
15491,SECONDARY,2021-05-10,2021-05-24,4.138101873355009,3341,0.0012385818238117355
15491,UNIVERSITY,2021-02-15,2021-03-05,0.031005195620426595,2,0.015502597810213297
15491,UNIVERSITY,2021-03-05,2021-03-12,0.031005195620426595,2,0.015502597810213297
15491,UNIVERSITY,2021-03-12,2021-03-19,0.03312953773763543,2,0.016564768868817716
15491,UNIVERSITY,2021-03-19,2021-03-26,0.03447318795280104,2,0.01723659397640052
15491,UNIVERSITY,2021-03-26,2021-04-09,0.04404604725602243,2,0.022023023628011215
15491,UNIVERSITY,2021-04-09,2021-04-18,0.044431244277165466,2,0.022215622138582733
15491,UNIVERSITY,2021-04-18,2021-04-26,0.04374126173424259,2,0.021870630867121293
15491,UNIVERSITY,2021-05-10,2021-05-24,0.04374126173424259,2,0.021870630867121293
15494,SECONDARY,2021-02-15,2021-03-05,1.1557206997987306,434,0.002662950921195232
15494,SECONDARY,2021-03-05,2021-03-12,1.1557206997987306,434,0.002662950921195232
15494,SECONDARY,2021-03-12,2021-03-19,2.9430562006502554,434,0.006781235485369252
15494,SECONDARY,2021-03-19,2021-03-26,1.290106827682304,434,0.002972596377148166
15494,SECONDARY,2021-03-26,2021-04-09,1.290106827682304,434,0.002972596377148166
15494,SECONDARY,2021-04-09,2021-04-18,1.290106827682304,434,0.002972596377148166
15494,SECONDARY,2021-04-18,2021-04-26,2.5936522681529652,434,0.005976157299891625
15494,SECONDARY,2021-05-10,2021-05-24,2.5936522681529652,434,0.005976157299891625
15494,UNIVERSITY,2021-02-15,2021-03-05,0.015502597810213297,1,0.015502597810213297
15494,UNIVERSITY,2021-03-05,2021-03-12,0.015502597810213297,1,0.015502597810213297
15494,UNIVERSITY,2021-03-12,2021-03-19,0.016564768868817716,1,0.016564768868817716
15494,UNIVERSITY,2021-03-19,2021-03-26,0.01723659397640052,1,0.01723659397640052
15494,UNIVERSITY,2021-03-26,2021-04-09,0.022023023628011215,1,0.022023023628011215
15494,UNIVERSITY,2021-04-09,2021-04-18,0.022215622138582733,1,0.022215622138582733
15494,UNIVERSITY,2021-04-18,2021-04-26,0.021870630867121293,1,0.021870630867121293
15494,UNIVERSITY,2021-05-10,2021-05-24,0.021870630867121293,1,0.021870630867121293
15500,SECONDARY,2021-02-15,2021-03-05,3.6347112556123244,409,0.008886824585849204
15500,SECONDARY,2021-03-05,2021-03-12,3.6347112556123244,409,0.008886824585849204
15500,SECONDARY,2021-03-12,2021-03-19,5.445734633844249,409,0.013314754605976158
15500,SECONDARY,2021-03-19,2021-03-26,4.090633224957425,409,0.010001548227279767
15500,SECONDARY,2021-03-26,2021-04-09,0.3039479795634,409,0.0007431490942870415
15500,SECONDARY,2021-04-09,2021-04-18,0.3039479795634,409,0.0007431490942870415
15500,SECONDARY,2021-04-18,2021-04-26,0.3039479795634,409,0.0007431490942870415
15500,SECONDARY,2021-05-10,2021-05-24,0.3039479795634,409,0.0007431490942870415
15507,SECONDARY,2021-02-15,2021-03-05,4.726552097847964,1231,0.0038396036538163804
15507,SECONDARY,2021-03-05,2021-03-12,4.726552097847964,1231,0.0038396036538163804
15507,SECONDARY,2021-03-12,2021-03-19,8.690757083139804,1231,0.007059916395726892
15507,SECONDARY,2021-03-19,2021-03-26,8.690757083139804,1231,0.007059916395726892
15507,SECONDARY,2021-03-26,2021-04-09,7.204180213655364,1231,0.005852299117510449
15507,SECONDARY,2021-04-09,2021-04-18,7.661588481189039,1231,0.006223873664653971
15507,SECONDARY,2021-04-18,2021-04-26,7.661588481189039,1231,0.006223873664653971
15507,SECONDARY,2021-05-10,2021-05-24,7.661588481189039,1231,0.006223873664653971
15507,UNIVERSITY,2021-02-15,2021-03-05,0.3720623474451192,24,0.0155025978102133
15507,UNIVERSITY,2021-03-05,2021-03-12,0.3720623474451192,24,0.0155025978102133
15507,UNIVERSITY,2021-03-12,2021-03-19,0.3975544528516252,24,0.016564768868817716
15507,UNIVERSITY,2021-03-19,2021-03-26,0.41367825543361253,24,0.01723659397640052
15507,UNIVERSITY,2021-03-26,2021-04-09,0.5285525670722692,24,0.022023023628011215
15507,UNIVERSITY,2021-04-09,2021-04-18,0.5331749313259857,24,0.022215622138582736
15507,UNIVERSITY,2021-04-18,2021-04-26,0.524895140810911,24,0.021870630867121293
15507,UNIVERSITY,2021-05-10,2021-05-24,0.524895140810911,24,0.021870630867121293
15511,SECONDARY,2021-02-15,2021-03-05,0.5381947669917944,191,0.002817773649171698
15511,SECONDARY,2021-03-05,2021-03-12,0.5381947669917944,191,0.002817773649171698
15511,SECONDARY,2021-03-12,2021-03-19,0.5381947669917944,191,0.002817773649171698
15511,SECONDARY,2021-03-19,2021-03-26,0.5381947669917944,191,0.002817773649171698
15511,SECONDARY,2021-03-26,2021-04-09,0.5381947669917944,191,0.002817773649171698
15511,SECONDARY,2021-04-09,2021-04-18,0.5381947669917944,191,0.002817773649171698
15511,SECONDARY,2021-04-18,2021-04-26,0.5381947669917944,191,0.002817773649171698
15511,SECONDARY,2021-05-10,2021-05-24,0.5381947669917944,191,0.002817773649171698
15514,SECONDARY,2021-02-15,2021-03-05,245.38727357176032,17494,0.014026939154667904
15514,SECONDARY,2021-03-05,2021-03-12,245.38727357176032,17494,0.014026939154667904
15514,SECONDARY,2021-03-12,2021-03-19,245.38727357176032,17494,0.014026939154667904
15514,SECONDARY,2021-03-19,2021-03-26,245.38727357176032,17494,0.014026939154667904
15514,SECONDARY,2021-03-26,2021-04-09,245.38727357176032,17494,0.014026939154667904
15514,SECONDARY,2021-04-09,2021-04-18,245.38727357176032,17494,0.014026939154667904
15514,SECONDARY,2021-04-18,2021-04-26,205.84362904474378,17494,0.011766527326211489
15514,SECONDARY,2021-05-10,2021-05-24,205.84362904474378,17494,0.011766527326211489
15516,SECONDARY,2021-02-15,2021-03-05,105.79117510450533,7542,0.014026939154667904
15516,SECONDARY,2021-03-05,2021-03-12,105.79117510450533,7542,0.014026939154667904
15516,SECONDARY,2021-03-12,2021-03-19,105.79117510450533,7542,0.014026939154667904
15516,SECONDARY,2021-03-19,2021-03-26,105.79117510450533,7542,0.014026939154667904
15516,SECONDARY,2021-03-26,2021-04-09,105.79117510450533,7542,0.014026939154667904
15516,SECONDARY,2021-04-09,2021-04-18,105.79117510450533,7542,0.014026939154667904
15516,SECONDARY,2021-04-18,2021-04-26,88.74314909428703,7542,0.011766527326211487
15516,SECONDARY,2021-05-10,2021-05-24,88.74314909428703,7542,0.011766527326211487
15516,UNIVERSITY,2021-02-15,2021-03-05,0.015502597810213297,1,0.015502597810213297
15516,UNIVERSITY,2021-03-05,2021-03-12,0.015502597810213297,1,0.015502597810213297
15516,UNIVERSITY,2021-03-12,2021-03-19,0.016564768868817716,1,0.016564768868817716
15516,UNIVERSITY,2021-03-19,2021-03-26,0.01723659397640052,1,0.01723659397640052
15516,UNIVERSITY,2021-03-26,2021-04-09,0.022023023628011215,1,0.022023023628011215
15516,UNIVERSITY,2021-04-09,2021-04-18,0.022215622138582733,1,0.022215622138582733
15516,UNIVERSITY,2021-04-18,2021-04-26,0.021870630867121293,1,0.021870630867121293
15516,UNIVERSITY,2021-05-10,2021-05-24,0.021870630867121293,1,0.021870630867121293
15518,SECONDARY,2021-02-15,2021-03-05,0.3923827217835578,264,0.0014862981885740826
15518,SECONDARY,2021-03-05,2021-03-12,0.3923827217835578,264,0.0014862981885740826
15518,SECONDARY,2021-03-12,2021-03-19,0.3923827217835578,264,0.0014862981885740826
15518,SECONDARY,2021-03-19,2021-03-26,0.08992104040873201,264,0.00034061000154822735
15518,SECONDARY,2021-03-26,2021-04-09,0.08992104040873201,264,0.00034061000154822735
15518,SECONDARY,2021-04-09,2021-04-18,0.08992104040873201,264,0.00034061000154822735
15518,SECONDARY,2021-04-18,2021-04-26,0.3923827217835578,264,0.0014862981885740826
15518,SECONDARY,2021-05-10,2021-05-24,0.3923827217835578,264,0.0014862981885740826
15522,SECONDARY,2021-02-15,2021-03-05,0.35466790524849046,249,0.0014243690973834958
15522,SECONDARY,2021-03-05,2021-03-12,0.35466790524849046,249,0.0014243690973834958
15522,SECONDARY,2021-03-12,2021-03-19,0.35466790524849046,249,0.0014243690973834958
15522,SECONDARY,2021-03-19,2021-03-26,0.35466790524849046,249,0.0014243690973834958
15522,SECONDARY,2021-03-26,2021-04-09,0.35466790524849046,249,0.0014243690973834958
15522,SECONDARY,2021-04-09,2021-04-18,0.35466790524849046,249,0.0014243690973834958
15522,SECONDARY,2021-04-18,2021-04-26,0.35466790524849046,249,0.0014243690973834958
15522,SECONDARY,2021-05-10,2021-05-24,0.35466790524849046,249,0.0014243690973834958
15531,SECONDARY,2021-02-15,2021-03-05,4.8496052020436595,1017,0.0047685400216751815
15531,SECONDARY,2021-03-05,2021-03-12,3.117603344170924,1017,0.0030654900139340455
15531,SECONDARY,2021-03-12,2021-03-19,3.117603344170924,1017,0.0030654900139340455
15531,SECONDARY,2021-03-19,2021-03-26,3.117603344170924,1017,0.0030654900139340455
15531,SECONDARY,2021-03-26,2021-04-09,3.117603344170924,1017,0.0030654900139340455
15531,SECONDARY,2021-04-09,2021-04-18,3.117603344170924,1017,0.0030654900139340455
15531,SECONDARY,2021-04-18,2021-04-26,0.37789131444496055,1017,0.0003715745471435207
15531,SECONDARY,2021-05-10,2021-05-24,0.37789131444496055,1017,0.0003715745471435207
15533,SECONDARY,2021-02-15,2021-03-05,0.4768540021675182,154,0.003096454559529339
15533,SECONDARY,2021-03-05,2021-03-12,0.4768540021675182,154,0.003096454559529339
15533,SECONDARY,2021-03-12,2021-03-19,0.4768540021675182,154,0.003096454559529339
15533,SECONDARY,2021-03-19,2021-03-26,0.4768540021675182,154,0.003096454559529339
15533,SECONDARY,2021-03-26,2021-04-09,0.4768540021675182,154,0.003096454559529339
15533,SECONDARY,2021-04-09,2021-04-18,0.4768540021675182,154,0.003096454559529339
15533,SECONDARY,2021-04-18,2021-04-26,0.4768540021675182,154,0.003096454559529339
15533,SECONDARY,2021-05-10,2021-05-24,0.4768540021675182,154,0.003096454559529339
15537,SECONDARY,2021-02-15,2021-03-05,1.472673788512154,580,0.0025390927388140583
15537,SECONDARY,2021-03-05,2021-03-12,1.472673788512154,580,0.0025390927388140583
15537,SECONDARY,2021-03-12,2021-03-19,1.472673788512154,580,0.0025390927388140583
15537,SECONDARY,2021-03-19,2021-03-26,3.807400526397276,580,0.0065644836662022
15537,SECONDARY,2021-03-26,2021-04-09,3.807400526397276,580,0.0065644836662022
15537,SECONDARY,2021-04-09,2021-04-18,3.807400526397276,580,0.0065644836662022
15537,SECONDARY,2021-04-18,2021-04-26,3.807400526397276,580,0.0065644836662022
15537,SECONDARY,2021-05-10,2021-05-24,3.807400526397276,580,0.0065644836662022
15542,SECONDARY,2021-02-15,2021-03-05,9.425112246477783,656,0.014367549156216132
15542,SECONDARY,2021-03-05,2021-03-12,9.425112246477783,656,0.014367549156216132
15542,SECONDARY,2021-03-12,2021-03-19,9.425112246477783,656,0.014367549156216132
15542,SECONDARY,2021-03-19,2021-03-26,9.425112246477783,656,0.014367549156216132
15542,SECONDARY,2021-03-26,2021-04-09,9.425112246477783,656,0.014367549156216132
15542,SECONDARY,2021-04-09,2021-04-18,9.425112246477783,656,0.014367549156216132
15542,SECONDARY,2021-04-18,2021-04-26,9.425112246477783,656,0.014367549156216132
15542,SECONDARY,2021-05-10,2021-05-24,9.425112246477783,656,0.014367549156216132
15550,SECONDARY,2021-02-15,2021-03-05,0.48304691128657684,156,0.003096454559529339
15550,SECONDARY,2021-03-05,2021-03-12,0.5796562935438923,156,0.0037157454714352067
15550,SECONDARY,2021-03-12,2021-03-19,0.5796562935438923,156,0.0037157454714352067
15550,SECONDARY,2021-03-19,2021-03-26,0.5796562935438923,156,0.0037157454714352067
15550,SECONDARY,2021-03-26,2021-04-09,0.2898281467719461,156,0.0018578727357176034
15550,SECONDARY,2021-04-09,2021-04-18,0.2898281467719461,156,0.0018578727357176034
15550,SECONDARY,2021-04-18,2021-04-26,0.5796562935438923,156,0.0037157454714352067
15550,SECONDARY,2021-05-10,2021-05-24,0.5796562935438923,156,0.0037157454714352067
15572,SECONDARY,2021-02-15,2021-03-05,209.3380399442638,14924,0.014026939154667906
15572,SECONDARY,2021-03-05,2021-03-12,209.3380399442638,14924,0.014026939154667906
15572,SECONDARY,2021-03-12,2021-03-19,209.3380399442638,14924,0.014026939154667906
15572,SECONDARY,2021-03-19,2021-03-26,209.3380399442638,14924,0.014026939154667906
15572,SECONDARY,2021-03-26,2021-04-09,209.3380399442638,14924,0.014026939154667906
15572,SECONDARY,2021-04-09,2021-04-18,209.3380399442638,14924,0.014026939154667906
15572,SECONDARY,2021-04-18,2021-04-26,175.60365381638024,14924,0.011766527326211487
15572,SECONDARY,2021-05-10,2021-05-24,175.60365381638024,14924,0.011766527326211487
15572,UNIVERSITY,2021-02-15,2021-03-05,7.177702786128757,463,0.015502597810213297
15572,UNIVERSITY,2021-03-05,2021-03-12,7.177702786128757,463,0.015502597810213297
15572,UNIVERSITY,2021-03-12,2021-03-19,7.669487986262603,463,0.016564768868817716
15572,UNIVERSITY,2021-03-19,2021-03-26,7.980543011073442,463,0.01723659397640052
15572,UNIVERSITY,2021-03-26,2021-04-09,10.196659939769193,463,0.022023023628011215
15572,UNIVERSITY,2021-04-09,2021-04-18,10.285833050163806,463,0.022215622138582733
15572,UNIVERSITY,2021-04-18,2021-04-26,10.12610209147716,463,0.021870630867121293
15572,UNIVERSITY,2021-05-10,2021-05-24,10.12610209147716,463,0.021870630867121293
15580,SECONDARY,2021-02-15,2021-03-05,1.3971202972596377,1128,0.0012385818238117355
15580,SECONDARY,2021-03-05,2021-03-12,1.3971202972596377,1128,0.0012385818238117355
15580,SECONDARY,2021-03-12,2021-03-19,4.7152810032512775,1128,0.0041802136553646075
15580,SECONDARY,2021-03-19,2021-03-26,20.32810032512773,1128,0.018021365536460752
15580,SECONDARY,2021-03-26,2021-04-09,20.32810032512773,1128,0.018021365536460752
15580,SECONDARY,2021-04-09,2021-04-18,20.32810032512773,1128,0.018021365536460752
15580,SECONDARY,2021-04-18,2021-04-26,0.5588481189038551,1128,0.0004954327295246942
15580,SECONDARY,2021-05-10,2021-05-24,0.5588481189038551,1128,0.0004954327295246942
15599,SECONDARY,2021-02-15,2021-03-05,5.860969190277133,2366,0.002477163647623471
15599,SECONDARY,2021-03-05,2021-03-12,5.860969190277133,2366,0.002477163647623471
15599,SECONDARY,2021-03-12,2021-03-19,6.740114568818702,2366,0.0028487381947669916
15599,SECONDARY,2021-03-19,2021-03-26,11.28236569128348,2366,0.004768540021675182
15599,SECONDARY,2021-03-26,2021-04-09,11.28236569128348,2366,0.004768540021675182
15599,SECONDARY,2021-04-09,2021-04-18,11.28236569128348,2366,0.004768540021675182
15599,SECONDARY,2021-04-18,2021-04-26,11.28236569128348,2366,0.004768540021675182
15599,SECONDARY,2021-05-10,2021-05-24,11.28236569128348,2366,0.004768540021675182
15600,SECONDARY,2021-02-15,2021-03-05,7.33822573153739,908,0.008081746400371575
15600,SECONDARY,2021-03-05,2021-03-12,7.33822573153739,908,0.008081746400371575
15600,SECONDARY,2021-03-12,2021-03-19,7.33822573153739,908,0.008081746400371575
15600,SECONDARY,2021-03-19,2021-03-26,12.877039789441092,908,0.014181761882644374
15600,SECONDARY,2021-03-26,2021-04-09,12.877039789441092,908,0.014181761882644374
15600,SECONDARY,2021-04-09,2021-04-18,12.877039789441092,908,0.014181761882644374
15600,SECONDARY,2021-04-18,2021-04-26,12.877039789441092,908,0.014181761882644374
15600,SECONDARY,2021-05-10,2021-05-24,12.877039789441092,908,0.014181761882644374
15621,SECONDARY,2021-02-15,2021-03-05,0.6527326211487846,1054,0.0006192909119058678
15621,SECONDARY,2021-03-05,2021-03-12,0.6527326211487846,1054,0.0006192909119058678
15621,SECONDARY,2021-03-12,2021-03-19,0.6527326211487846,1054,0.0006192909119058678
15621,SECONDARY,2021-03-19,2021-03-26,0.6527326211487846,1054,0.0006192909119058678
15621,SECONDARY,2021-03-26,2021-04-09,0.6527326211487846,1054,0.0006192909119058678
15621,SECONDARY,2021-04-09,2021-04-18,0.6527326211487846,1054,0.0006192909119058678
15621,SECONDARY,2021-04-18,2021-04-26,2.4803839603653812,1054,0.0023533054652422974
15621,SECONDARY,2021-05-10,2021-05-24,2.4803839603653812,1054,0.0023533054652422974
15621,UNIVERSITY,2021-02-15,2021-03-05,0.2635441627736261,17,0.0155025978102133
15621,UNIVERSITY,2021-03-05,2021-03-12,0.2635441627736261,17,0.0155025978102133
15621,UNIVERSITY,2021-03-12,2021-03-19,0.2816010707699012,17,0.01656476886881772
15621,UNIVERSITY,2021-03-19,2021-03-26,0.2930220975988089,17,0.01723659397640052
15621,UNIVERSITY,2021-03-26,2021-04-09,0.37439140167619067,17,0.022023023628011215
15621,UNIVERSITY,2021-04-09,2021-04-18,0.3776655763559065,17,0.022215622138582733
15621,UNIVERSITY,2021-04-18,2021-04-26,0.37180072474106196,17,0.021870630867121293
15621,UNIVERSITY,2021-05-10,2021-05-24,0.37180072474106196,17,0.021870630867121293
15632,SECONDARY,2021-02-15,2021-03-05,21.06536615575166,3179,0.006626412757392785
15632,SECONDARY,2021-03-05,2021-03-12,21.06536615575166,3179,0.006626412757392785
15632,SECONDARY,2021-03-12,2021-03-19,8.662393559374516,3179,0.0027248800123858183
15632,SECONDARY,2021-03-19,2021-03-26,6.39835887908345,3179,0.0020126954636940702
15632,SECONDARY,2021-03-26,2021-04-09,6.39835887908345,3179,0.0020126954636940702
15632,SECONDARY,2021-04-09,2021-04-18,6.39835887908345,3179,0.0020126954636940702
15632,SECONDARY,2021-04-18,2021-04-26,18.60445889456572,3179,0.00585229911751045
15632,SECONDARY,2021-05-10,2021-05-24,18.60445889456572,3179,0.00585229911751045
15638,SECONDARY,2021-02-15,2021-03-05,3.616937606440626,407,0.008886824585849204
15638,SECONDARY,2021-03-05,2021-03-12,3.616937606440626,407,0.008886824585849204
15638,SECONDARY,2021-03-12,2021-03-19,5.4191051246322965,407,0.013314754605976158
15638,SECONDARY,2021-03-19,2021-03-26,4.070630128502865,407,0.010001548227279765
15638,SECONDARY,2021-03-26,2021-04-09,0.3024616813748259,407,0.0007431490942870414
15638,SECONDARY,2021-04-09,2021-04-18,0.3024616813748259,407,0.0007431490942870414
15638,SECONDARY,2021-04-18,2021-04-26,0.3024616813748259,407,0.0007431490942870414
15638,SECONDARY,2021-05-10,2021-05-24,0.3024616813748259,407,0.0007431490942870414
15646,SECONDARY,2021-02-15,2021-03-05,94.49948908499766,6737,0.014026939154667902
15646,SECONDARY,2021-03-05,2021-03-12,94.49948908499766,6737,0.014026939154667902
15646,SECONDARY,2021-03-12,2021-03-19,94.49948908499766,6737,0.014026939154667902
15646,SECONDARY,2021-03-19,2021-03-26,94.49948908499766,6737,0.014026939154667902
15646,SECONDARY,2021-03-26,2021-04-09,94.49948908499766,6737,0.014026939154667902
15646,SECONDARY,2021-04-09,2021-04-18,94.49948908499766,6737,0.014026939154667902
15646,SECONDARY,2021-04-18,2021-04-26,79.27109459668678,6737,0.011766527326211485
15646,SECONDARY,2021-05-10,2021-05-24,79.27109459668678,6737,0.011766527326211485
15646,UNIVERSITY,2021-02-15,2021-03-05,0.0465077934306399,3,0.0155025978102133
15646,UNIVERSITY,2021-03-05,2021-03-12,0.0465077934306399,3,0.0155025978102133
15646,UNIVERSITY,2021-03-12,2021-03-19,0.04969430660645315,3,0.016564768868817716
15646,UNIVERSITY,2021-03-19,2021-03-26,0.051709781929201566,3,0.01723659397640052
15646,UNIVERSITY,2021-03-26,2021-04-09,0.06606907088403365,3,0.022023023628011215
15646,UNIVERSITY,2021-04-09,2021-04-18,0.06664686641574821,3,0.022215622138582736
15646,UNIVERSITY,2021-04-18,2021-04-26,0.06561189260136388,3,0.021870630867121293
15646,UNIVERSITY,2021-05-10,2021-05-24,0.06561189260136388,3,0.021870630867121293
15660,SECONDARY,2021-02-15,2021-03-05,0.5663725034835114,201,0.0028177736491716986
15660,SECONDARY,2021-03-05,2021-03-12,0.18671620993961913,201,0.0009289363678588016
15660,SECONDARY,2021-03-12,2021-03-19,0.18671620993961913,201,0.0009289363678588016
15660,SECONDARY,2021-03-19,2021-03-26,0.18671620993961913,201,0.0009289363678588016
15660,SECONDARY,2021-03-26,2021-04-09,0.5663725034835114,201,0.0028177736491716986
15660,SECONDARY,2021-04-09,2021-04-18,0.5663725034835114,201,0.0028177736491716986
15660,SECONDARY,2021-04-18,2021-04-26,0.5663725034835114,201,0.0028177736491716986
15660,SECONDARY,2021-05-10,2021-05-24,0.5663725034835114,201,0.0028177736491716986
15664,SECONDARY,2021-02-15,2021-03-05,3.714692676884967,418,0.008886824585849204
15664,SECONDARY,2021-03-05,2021-03-12,3.714692676884967,418,0.008886824585849204
15664,SECONDARY,2021-03-12,2021-03-19,5.565567425298034,418,0.013314754605976158
15664,SECONDARY,2021-03-19,2021-03-26,4.180647159002943,418,0.010001548227279767
15664,SECONDARY,2021-03-26,2021-04-09,1.8379315683542343,418,0.0043969654745316614
15664,SECONDARY,2021-04-09,2021-04-18,1.8379315683542343,418,0.0043969654745316614
15664,SECONDARY,2021-04-18,2021-04-26,1.7861588481189041,418,0.004273107292150489
15664,SECONDARY,2021-05-10,2021-05-24,1.7861588481189041,418,0.004273107292150489
15667,SECONDARY,2021-02-15,2021-03-05,16.839758476544358,1320,0.012757392785260876
15667,SECONDARY,2021-03-05,2021-03-12,16.839758476544358,1320,0.012757392785260876
15667,SECONDARY,2021-03-12,2021-03-19,30.777519739897816,1320,0.02331630283325592
15667,SECONDARY,2021-03-19,2021-03-26,30.777519739897816,1320,0.02331630283325592
15667,SECONDARY,2021-03-26,2021-04-09,30.777519739897816,1320,0.02331630283325592
15667,SECONDARY,2021-04-09,2021-04-18,30.777519739897816,1320,0.02331630283325592
15667,SECONDARY,2021-04-18,2021-04-26,19.128657686948447,1320,0.014491407338597308
15667,SECONDARY,2021-05-10,2021-05-24,19.128657686948447,1320,0.014491407338597308
15673,SECONDARY,2021-02-15,2021-03-05,3.2449605202043657,284,0.011425917324663259
15673,SECONDARY,2021-03-05,2021-03-12,3.2449605202043657,284,0.011425917324663259
15673,SECONDARY,2021-03-12,2021-03-19,3.2449605202043657,284,0.011425917324663259
15673,SECONDARY,2021-03-19,2021-03-26,0.8793930949063322,284,0.003096454559529339
15673,SECONDARY,2021-03-26,2021-04-09,0.6331630283325592,284,0.002229447282861124
15673,SECONDARY,2021-04-09,2021-04-18,0.7562780616194457,284,0.002662950921195231
15673,SECONDARY,2021-04-18,2021-04-26,0.6859266140269391,284,0.002415234556432884
15673,SECONDARY,2021-05-10,2021-05-24,0.6859266140269391,284,0.002415234556432884
15676,SECONDARY,2021-02-15,2021-03-05,7.892800743149094,867,0.009103576405016255
15676,SECONDARY,2021-03-05,2021-03-12,7.892800743149094,867,0.009103576405016255
15676,SECONDARY,2021-03-12,2021-03-19,7.892800743149094,867,0.009103576405016255
15676,SECONDARY,2021-03-19,2021-03-26,7.892800743149094,867,0.009103576405016255
15676,SECONDARY,2021-03-26,2021-04-09,7.892800743149094,867,0.009103576405016255
15676,SECONDARY,2021-04-09,2021-04-18,7.892800743149094,867,0.009103576405016255
15676,SECONDARY,2021-04-18,2021-04-26,7.892800743149094,867,0.009103576405016255
15676,SECONDARY,2021-05-10,2021-05-24,7.892800743149094,867,0.009103576405016255
15676,UNIVERSITY,2021-02-15,2021-03-05,0.015502597810213297,1,0.015502597810213297
15676,UNIVERSITY,2021-03-05,2021-03-12,0.015502597810213297,1,0.015502597810213297
15676,UNIVERSITY,2021-03-12,2021-03-19,0.016564768868817716,1,0.016564768868817716
15676,UNIVERSITY,2021-03-19,2021-03-26,0.01723659397640052,1,0.01723659397640052
15676,UNIVERSITY,2021-03-26,2021-04-09,0.022023023628011215,1,0.022023023628011215
15676,UNIVERSITY,2021-04-09,2021-04-18,0.022215622138582733,1,0.022215622138582733
15676,UNIVERSITY,2021-04-18,2021-04-26,0.021870630867121293,1,0.021870630867121293
15676,UNIVERSITY,2021-05-10,2021-05-24,0.021870630867121293,1,0.021870630867121293
15681,SECONDARY,2021-02-15,2021-03-05,0.6812200030964545,880,0.0007741136398823346
15681,SECONDARY,2021-03-05,2021-03-12,0.6812200030964545,880,0.0007741136398823346
15681,SECONDARY,2021-03-12,2021-03-19,0.6812200030964545,880,0.0007741136398823346
15681,SECONDARY,2021-03-19,2021-03-26,0.6812200030964545,880,0.0007741136398823346
15681,SECONDARY,2021-03-26,2021-04-09,0.6812200030964545,880,0.0007741136398823346
15681,SECONDARY,2021-04-09,2021-04-18,0.6812200030964545,880,0.0007741136398823346
